tag,seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
a,4,Random,10,0,15,47.75,mastery,15.0,79.841
a,4,Random,11,0,9,40.65,mastery,14.5,76.575
a,4,Random,12,0,9,67.65,mastery,14.077,75.888
a,4,Random,13,0,11,51.35,mastery,13.857,74.136
a,4,Random,14,0,7,37.95,mastery,13.4,71.723
a,4,Random,15,0,18,63.3,mastery,13.688,71.197
a,4,Random,16,0,15,60.75,mastery,13.765,70.582
a,4,Random,17,0,8,105.8,mastery,13.444,72.539
a,4,Random,18,0,16,119.6,mastery,13.579,75.016
a,4,Random,19,0,20,58.0,mastery,13.9,74.165
a,4,Random,20,0,35,100.75,timeout,14.905,75.431
a,4,Random,21,0,13,83.05,mastery,14.818,75.777
a,4,Random,22,0,14,68.9,mastery,14.783,75.478
a,4,Random,23,0,24,54.4,mastery,15.167,74.6
a,4,Random,24,0,10,63.5,mastery,14.96,74.156
a,4,Random,25,0,35,202.75,timeout,15.731,79.102
a,4,Random,26,0,32,121.2,mastery,16.333,80.661
a,4,Random,27,0,15,117.75,mastery,16.286,81.986
a,4,Random,28,0,35,41.75,timeout,16.931,80.598
a,4,Random,29,0,20,152.0,mastery,17.033,82.978
a,4,Random,30,0,7,61.95,mastery,16.71,82.3
a,4,Random,31,0,6,86.1,mastery,16.375,82.419
a,4,Random,32,0,22,142.7,mastery,16.545,84.245
a,4,Random,33,0,4,68.4,mastery,16.176,83.779
a,4,Random,34,0,35,22.75,timeout,16.714,82.036
a,4,Random,35,0,25,153.25,mastery,16.944,84.014
a,4,Random,36,0,12,49.2,mastery,16.811,83.073
a,4,Random,37,0,14,46.9,mastery,16.737,82.121
a,4,Random,38,0,12,70.2,mastery,16.615,81.815
a,4,Random,39,0,14,68.9,mastery,16.55,81.492
a,4,Random,40,0,13,126.05,mastery,16.463,82.579
a,4,Random,41,0,7,44.95,mastery,16.238,81.683
a,4,Random,42,0,34,129.9,mastery,16.651,82.805
a,4,Random,43,0,14,84.9,mastery,16.591,82.852
a,4,Random,44,0,12,42.2,mastery,16.489,81.949
a,4,Random,45,0,14,140.9,mastery,16.435,83.23
a,4,Random,46,0,3,53.55,mastery,16.149,82.599
a,4,Random,47,0,10,44.5,mastery,16.021,81.805
a,4,Random,48,0,11,82.35,mastery,15.918,81.816
a,4,Random,49,1,12,77.2,mastery,15.84,81.724
a,4,SARSA,0,0,8,54.8,mastery,8.0,54.8
a,4,SARSA,1,0,7,61.95,mastery,7.5,58.375
a,4,SARSA,2,0,5,59.25,mastery,6.667,58.667
a,4,SARSA,3,0,8,52.8,mastery,7.0,57.2
a,4,SARSA,4,0,5,66.25,mastery,6.6,59.01
a,4,SARSA,5,0,13,52.05,mastery,7.667,57.85
